Entity,Code,Year,Renewables
Netherlands,NLD,1997,0.59826374
Netherlands,NLD,1998,0.91666985
Netherlands,NLD,1999,0.5764529
Netherlands,NLD,2000,1.3654088
Netherlands,NLD,2001,0.99707615
Netherlands,NLD,2002,2.0144
Netherlands,NLD,2003,-0.1901058
Netherlands,NLD,2004,3.9668663
Netherlands,NLD,2005,6.5754924
Netherlands,NLD,2006,2.007569
Netherlands,NLD,2007,1.5191547
Netherlands,NLD,2008,4.884622
Netherlands,NLD,2009,5.0319657
Netherlands,NLD,2010,-0.28875735
Netherlands,NLD,2011,3.9512148
Netherlands,NLD,2012,0.67650485
Netherlands,NLD,2013,-1.841902
Netherlands,NLD,2014,-1.2667928
Netherlands,NLD,2015,4.2516813
Netherlands,NLD,2016,1.8199254
Netherlands,NLD,2017,7.201975
Netherlands,NLD,2018,6.017054
Netherlands,NLD,2019,11.968089
Netherlands,NLD,2020,27.560871
Netherlands,NLD,2021,20.061491
Netherlands,NLD,2022,20.671087
Netherlands,NLD,2023,18.289764
Netherlands,NLD,2024,11.371831
New Zealand,NZL,1966,2.219523
New Zealand,NZL,1967,0.45082855
New Zealand,NZL,1968,2.0376406
New Zealand,NZL,1969,-0.28056192
New Zealand,NZL,1970,2.7038622
New Zealand,NZL,1971,4.7345567
New Zealand,NZL,1972,2.421517
New Zealand,NZL,1973,-0.5102415
New Zealand,NZL,1974,2.8688445
New Zealand,NZL,1975,4.1812267
New Zealand,NZL,1976,-3.395492
New Zealand,NZL,1977,-2.403431
New Zealand,NZL,1978,2.6817927
New Zealand,NZL,1979,7.3466997
New Zealand,NZL,1980,2.852347
New Zealand,NZL,1981,0.77262354
New Zealand,NZL,1982,-3.728621
New Zealand,NZL,1983,4.077207
New Zealand,NZL,1984,2.2119641
New Zealand,NZL,1985,-2.258779
New Zealand,NZL,1986,6.8660216
New Zealand,NZL,1987,-0.485878
New Zealand,NZL,1988,2.9018183
New Zealand,NZL,1989,0.4122548
New Zealand,NZL,1990,2.911397
New Zealand,NZL,1991,-0.28011322
New Zealand,NZL,1992,-5.1671596
New Zealand,NZL,1993,7.1330137
New Zealand,NZL,1994,6.06342
New Zealand,NZL,1995,4.559273
New Zealand,NZL,1996,-3.96322
New Zealand,NZL,1997,-7.812912
New Zealand,NZL,1998,6.5661407
New Zealand,NZL,1999,-5.843147
New Zealand,NZL,2000,5.012228
New Zealand,NZL,2001,-8.591938
New Zealand,NZL,2002,7.7859774
New Zealand,NZL,2003,-4.0870576
New Zealand,NZL,2004,10.403539
New Zealand,NZL,2005,-9.150982
New Zealand,NZL,2006,1.1586728
New Zealand,NZL,2007,1.258859
New Zealand,NZL,2008,-1.5885545
New Zealand,NZL,2009,7.837307
New Zealand,NZL,2010,4.441505
New Zealand,NZL,2011,2.5070546
New Zealand,NZL,2012,-4.9591055
New Zealand,NZL,2013,0.87975574
New Zealand,NZL,2014,5.9234176
New Zealand,NZL,2015,2.4908278
New Zealand,NZL,2016,2.9694178
New Zealand,NZL,2017,-2.737477
New Zealand,NZL,2018,2.1057217
New Zealand,NZL,2019,-1.1674889
New Zealand,NZL,2020,-3.1034179
New Zealand,NZL,2021,1.1885818
New Zealand,NZL,2022,5.6348577
New Zealand,NZL,2023,0.36179706
New Zealand,NZL,2024,-1.6129476
Non-OECD (EI),,1966,54.23717
Non-OECD (EI),,1967,4.9508495
Non-OECD (EI),,1968,88.54069
Non-OECD (EI),,1969,68.98488
Non-OECD (EI),,1970,85.48307
Non-OECD (EI),,1971,50.85119
Non-OECD (EI),,1972,52.061516
Non-OECD (EI),,1973,44.839424
Non-OECD (EI),,1974,104.78784
Non-OECD (EI),,1975,45.88968
Non-OECD (EI),,1976,86.42317
Non-OECD (EI),,1977,120.874306
Non-OECD (EI),,1978,147.5532
Non-OECD (EI),,1979,103.947914
Non-OECD (EI),,1980,129.56302
Non-OECD (EI),,1981,61.13566
Non-OECD (EI),,1982,13.585379
Non-OECD (EI),,1983,87.93479
Non-OECD (EI),,1984,177.18422
Non-OECD (EI),,1985,121.050446
Non-OECD (EI),,1986,107.0028
Non-OECD (EI),,1987,70.36899
Non-OECD (EI),,1988,143.97705
Non-OECD (EI),,1989,68.36101
Non-OECD (EI),,1990,91.82133
Non-OECD (EI),,1991,100.36121
Non-OECD (EI),,1992,34.548714
Non-OECD (EI),,1993,157.7525
Non-OECD (EI),,1994,171.72179
Non-OECD (EI),,1995,129.00096
Non-OECD (EI),,1996,-1.9807016
Non-OECD (EI),,1997,61.507286
Non-OECD (EI),,1998,155.33641
Non-OECD (EI),,1999,33.595898
Non-OECD (EI),,2000,121.63232
Non-OECD (EI),,2001,79.23419
Non-OECD (EI),,2002,51.38863
Non-OECD (EI),,2003,49.14488
Non-OECD (EI),,2004,450.0639
Non-OECD (EI),,2005,212.22662
Non-OECD (EI),,2006,245.7953
Non-OECD (EI),,2007,274.48788
Non-OECD (EI),,2008,405.8162
Non-OECD (EI),,2009,106.575775
Non-OECD (EI),,2010,489.08884
Non-OECD (EI),,2011,149.1328
Non-OECD (EI),,2012,488.4223
Non-OECD (EI),,2013,513.1009
Non-OECD (EI),,2014,524.93976
Non-OECD (EI),,2015,202.73785
Non-OECD (EI),,2016,567.27515
Non-OECD (EI),,2017,562.2882
Non-OECD (EI),,2018,766.61035
Non-OECD (EI),,2019,665.5979
Non-OECD (EI),,2020,600.7417
Non-OECD (EI),,2021,878.6789
Non-OECD (EI),,2022,1004.155
Non-OECD (EI),,2023,807.78174
Non-OECD (EI),,2024,1555.9326
North America,,1966,45.001663
North America,,1967,86.90136
North America,,1968,18.724077
North America,,1969,122.5674
North America,,1970,19.379356
North America,,1971,69.017265
North America,,1972,80.96745
North America,,1973,42.464645
North America,,1974,129.6171
North America,,1975,-32.36966
North America,,1976,3.1616926
North America,,1977,-147.02916
North America,,1978,209.67787
North America,,1979,36.948605
North America,,1980,10.254502
North America,,1981,26.643166
North America,,1982,106.47613
North America,,1983,94.09712
North America,,1984,55.37418
North America,,1985,-46.75771
North America,,1986,45.45047
North America,,1987,-86.65123
North America,,1988,-88.843414
North America,,1989,121.3304
North America,,1990,112.148926
North America,,1991,27.619991
North America,,1992,-50.060585
North America,,1993,109.14829
North America,,1994,-55.904823
North America,,1995,178.704
North America,,1996,171.45769
North America,,1997,2.1548615
North America,,1998,-141.6229
North America,,1999,65.289696
North America,,2000,-77.33584
North America,,2001,-262.00705
North America,,2002,194.0392
North America,,2003,-4.7625628
North America,,2004,24.167286
North America,,2005,97.82482
North America,,2006,87.59359
North America,,2007,-25.099762
North America,,2008,185.81148
North America,,2009,76.61324
North America,,2010,53.67453
North America,,2011,313.32974
North America,,2012,-26.99788
North America,,2013,121.99132
North America,,2014,60.365814
North America,,2015,58.81727
North America,,2016,216.51735
North America,,2017,242.04637
North America,,2018,44.37715
North America,,2019,49.5188
North America,,2020,165.68878
North America,,2021,169.79636
North America,,2022,304.48438
North America,,2023,-73.177765
North America,,2024,247.28632
North America (EI),,1966,44.307827
North America (EI),,1967,86.44416
North America (EI),,1968,18.031776
North America (EI),,1969,121.7832
North America (EI),,1970,18.25505
North America (EI),,1971,64.01305
North America (EI),,1972,80.41287
North America (EI),,1973,41.705864
North America (EI),,1974,128.4114
North America (EI),,1975,-31.839363
North America (EI),,1976,-0.20710754
North America (EI),,1977,-147.37378
North America (EI),,1978,205.4593
North America (EI),,1979,33.861084
North America (EI),,1980,7.8909454
North America (EI),,1981,23.950592
North America (EI),,1982,107.37786
North America (EI),,1983,91.521835
North America (EI),,1984,52.318684
North America (EI),,1985,-49.03886
North America (EI),,1986,40.099026
North America (EI),,1987,-88.60062
North America (EI),,1988,-91.995834
North America (EI),,1989,121.33277
North America (EI),,1990,109.63125
North America (EI),,1991,28.668116
North America (EI),,1992,-47.203
North America (EI),,1993,108.74956
North America (EI),,1994,-52.74949
North America (EI),,1995,178.38934
North America (EI),,1996,165.24881
North America (EI),,1997,3.3789427
North America (EI),,1998,-142.33731
North America (EI),,1999,54.69533
North America (EI),,2000,-77.805855
North America (EI),,2001,-256.87436
North America (EI),,2002,191.05101
North America (EI),,2003,-7.5732865
North America (EI),,2004,20.860851
North America (EI),,2005,94.98186
North America (EI),,2006,87.44026
North America (EI),,2007,-22.910074
North America (EI),,2008,180.76106
North America (EI),,2009,77.94135
North America (EI),,2010,45.998688
North America (EI),,2011,312.55582
North America (EI),,2012,-35.398018
North America (EI),,2013,119.78655
North America (EI),,2014,59.895527
North America (EI),,2015,52.27028
North America (EI),,2016,210.68997
North America (EI),,2017,229.06525
North America (EI),,2018,39.919083
North America (EI),,2019,57.648483
North America (EI),,2020,152.82672
North America (EI),,2021,157.95328
North America (EI),,2022,302.45297
North America (EI),,2023,-61.179047
North America (EI),,2024,239.12047
North Macedonia,MKD,1991,0.9916667
North Macedonia,MKD,1992,0
North Macedonia,MKD,1993,-0.9055556
North Macedonia,MKD,1994,0.48055553
North Macedonia,MKD,1995,0.29444444
North Macedonia,MKD,1996,0.13611126
North Macedonia,MKD,1997,0.1388886
North Macedonia,MKD,1998,0.5083332
North Macedonia,MKD,1999,0.8500004
North Macedonia,MKD,2000,-0.6083336
North Macedonia,MKD,2001,-1.520718
North Macedonia,MKD,2002,0.34469092
North Macedonia,MKD,2003,1.6698961
North Macedonia,MKD,2004,0.27239132
North Macedonia,MKD,2005,-0.005507469
North Macedonia,MKD,2006,0.40101194
North Macedonia,MKD,2007,-1.7255943
North Macedonia,MKD,2008,-0.45511445
North Macedonia,MKD,2009,1.124241
North Macedonia,MKD,2010,2.9805872
North Macedonia,MKD,2011,-2.6170597
North Macedonia,MKD,2012,-1.0258944
North Macedonia,MKD,2013,1.3917783
North Macedonia,MKD,2014,-0.7944087
North Macedonia,MKD,2015,1.8615361
North Macedonia,MKD,2016,0.06445684
North Macedonia,MKD,2017,-1.9424716
North Macedonia,MKD,2018,1.6511012
North Macedonia,MKD,2019,-1.5618045
North Macedonia,MKD,2020,0.31834096
North Macedonia,MKD,2021,0.44327152
North Macedonia,MKD,2022,-0.14391717
North Macedonia,MKD,2023,1.4353871
North Macedonia,MKD,2024,-0.71890354
Norway,NOR,1966,-1.9666595
Norway,NOR,1967,12.658325
Norway,NOR,1968,19.177795
Norway,NOR,1969,-7.872238
Norway,NOR,1970,1.2138977
Norway,NOR,1971,15.102768
Norway,NOR,1972,11.588898
Norway,NOR,1973,15.13887
Norway,NOR,1974,10.36113
Norway,NOR,1975,2.0361176
Norway,NOR,1976,12.786102
Norway,NOR,1977,-27.530548
Norway,NOR,1978,24.122223
Norway,NOR,1979,22.199982
Norway,NOR,1980,-14.125
Norway,NOR,1981,25.613907
Norway,NOR,1982,-0.9305725
Norway,NOR,1983,36.63614
Norway,NOR,1984,0.5971985
Norway,NOR,1985,-9.762146
Norway,NOR,1986,-17.106617
Norway,NOR,1987,19.628845
Norway,NOR,1988,15.529859
Norway,NOR,1989,26.514582
Norway,NOR,1990,8.199969
Norway,NOR,1991,-30.59859
Norway,NOR,1992,18.214575
Norway,NOR,1993,7.186113
Norway,NOR,1994,-20.993412
Norway,NOR,1995,27.52605
Norway,NOR,1996,-49.036785
Norway,NOR,1997,16.236794
Norway,NOR,1998,16.5573
Norway,NOR,1999,16.017715
Norway,NOR,2000,56.550438
Norway,NOR,2001,-61.182854
Norway,NOR,2002,21.788244
Norway,NOR,2003,-66.39148
Norway,NOR,2004,7.567486
Norway,NOR,2005,70.530304
Norway,NOR,2006,-45.030342
Norway,NOR,2007,37.26316
Norway,NOR,2008,12.067544
Norway,NOR,2009,-38.244484
Norway,NOR,2010,-24.44236
Norway,NOR,2011,8.588307
Norway,NOR,2012,54.493908
Norway,NOR,2013,-36.556374
Norway,NOR,2014,17.362274
Norway,NOR,2015,3.7909214
Norway,NOR,2016,12.109662
Norway,NOR,2017,1.2102889
Norway,NOR,2018,-9.33937
Norway,NOR,2019,-30.13074
Norway,NOR,2020,47.68315
Norway,NOR,2021,10.812186
Norway,NOR,2022,-32.154995
Norway,NOR,2023,16.6279
Norway,NOR,2024,9.164037
OECD (EI),,1966,120.01866
OECD (EI),,1967,56.690968
OECD (EI),,1968,67.03625
OECD (EI),,1969,108.22421
OECD (EI),,1970,72.896095
OECD (EI),,1971,102.132095
OECD (EI),,1972,114.85886
OECD (EI),,1973,12.551598
OECD (EI),,1974,258.3132
OECD (EI),,1975,4.131447
OECD (EI),,1976,-89.889725
OECD (EI),,1977,25.080292
OECD (EI),,1978,205.69073
OECD (EI),,1979,135.36797
OECD (EI),,1980,-13.444089
OECD (EI),,1981,51.087112
OECD (EI),,1982,108.84309
OECD (EI),,1983,157.8471
OECD (EI),,1984,33.29703
OECD (EI),,1985,2.1815505
OECD (EI),,1986,4.598024
OECD (EI),,1987,25.210798
OECD (EI),,1988,49.885513
OECD (EI),,1989,-52.137985
OECD (EI),,1990,158.6829
OECD (EI),,1991,59.720055
OECD (EI),,1992,-7.635563
OECD (EI),,1993,233.794
OECD (EI),,1994,-101.12992
OECD (EI),,1995,254.01305
OECD (EI),,1996,105.02481
OECD (EI),,1997,107.87885
OECD (EI),,1998,-65.323975
OECD (EI),,1999,63.853157
OECD (EI),,2000,58.560673
OECD (EI),,2001,-266.86224
OECD (EI),,2002,122.59531
OECD (EI),,2003,-10.904743
OECD (EI),,2004,184.7769
OECD (EI),,2005,127.15883
OECD (EI),,2006,200.91464
OECD (EI),,2007,90.17164
OECD (EI),,2008,351.8175
OECD (EI),,2009,133.09698
OECD (EI),,2010,335.31546
OECD (EI),,2011,385.29327
OECD (EI),,2012,293.87234
OECD (EI),,2013,314.80914
OECD (EI),,2014,176.02457
OECD (EI),,2015,311.23483
OECD (EI),,2016,270.53506
OECD (EI),,2017,356.65735
OECD (EI),,2018,336.9411
OECD (EI),,2019,266.41345
OECD (EI),,2020,503.70905
OECD (EI),,2021,277.68274
OECD (EI),,2022,456.3291
OECD (EI),,2023,349.1109
OECD (EI),,2024,608.6441
Oceania,,1966,1.2244864
Oceania,,1967,1.1938672
Oceania,,1968,2.970179
Oceania,,1969,1.7541475
Oceania,,1970,6.7707067
Oceania,,1971,8.454021
Oceania,,1972,2.6020641
Oceania,,1973,1.7057986
Oceania,,1974,7.564551
Oceania,,1975,7.1850677
Oceania,,1976,-5.449851
Oceania,,1977,-4.2694974
Oceania,,1978,5.749573
Oceania,,1979,6.1948385
Oceania,,1980,0.58406496
Oceania,,1981,1.9424033
Oceania,,1982,-6.423093
Oceania,,1983,2.0152335
Oceania,,1984,5.027387
Oceania,,1985,0.050764084
Oceania,,1986,7.115433
Oceania,,1987,-1.599083
Oceania,,1988,5.7192435
Oceania,,1989,0.43475723
Oceania,,1990,4.1586637
Oceania,,1991,2.093363
Oceania,,1992,-4.503376
Oceania,,1993,8.383013
Oceania,,1994,5.505407
Oceania,,1995,3.5353076
Oceania,,1996,-2.6352334
Oceania,,1997,-7.6841245
Oceania,,1998,6.4423895
Oceania,,1999,-4.2526913
Oceania,,2000,5.033478
Oceania,,2001,-9.639344
Oceania,,2002,9.487483
Oceania,,2003,-2.2153008
Oceania,,2004,12.516702
Oceania,,2005,-5.1883826
Oceania,,2006,2.5851321
Oceania,,2007,-0.87346697
Oceania,,2008,-5.009801
Oceania,,2009,10.413019
Oceania,,2010,9.900379
Oceania,,2011,24.751778
Oceania,,2012,-6.0389166
Oceania,,2013,13.857753
Oceania,,2014,-1.3321574
Oceania,,2015,9.130821
Oceania,,2016,16.498142
Oceania,,2017,-9.601412
Oceania,,2018,27.389156
Oceania,,2019,12.372173
Oceania,,2020,18.516304
Oceania,,2021,32.80984
Oceania,,2022,30.148666
Oceania,,2023,17.33489
Oceania,,2024,7.332937
Oman,OMN,1966,0
Oman,OMN,1967,0
Oman,OMN,1968,0
Oman,OMN,1969,0
Oman,OMN,1970,0
Oman,OMN,1971,0
Oman,OMN,1972,0
Oman,OMN,1973,0
Oman,OMN,1974,0
Oman,OMN,1975,0
Oman,OMN,1976,0
Oman,OMN,1977,0
Oman,OMN,1978,0
Oman,OMN,1979,0
Oman,OMN,1980,0
Oman,OMN,1981,0
Oman,OMN,1982,0
Oman,OMN,1983,0
Oman,OMN,1984,0
Oman,OMN,1985,0
Oman,OMN,1986,0
Oman,OMN,1987,0
Oman,OMN,1988,0
Oman,OMN,1989,0
Oman,OMN,1990,0
Oman,OMN,1991,0
Oman,OMN,1992,0
Oman,OMN,1993,0
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Oman,OMN,2000,0
Oman,OMN,2001,0
Oman,OMN,2002,0
Oman,OMN,2003,0
Oman,OMN,2004,0
Oman,OMN,2005,0
Oman,OMN,2006,0
Oman,OMN,2007,0
Oman,OMN,2008,0
Oman,OMN,2009,0
Oman,OMN,2010,0
Oman,OMN,2011,0
Oman,OMN,2012,0
Oman,OMN,2013,0.0030690539
Oman,OMN,2014,-0.000015618745
Oman,OMN,2015,0.0063136537
Oman,OMN,2016,0.0011756243
Oman,OMN,2017,0.028357286
Oman,OMN,2018,0.00018457696
Oman,OMN,2019,0.023427797
Oman,OMN,2020,0.33245552
Oman,OMN,2021,1.5818647
Oman,OMN,2022,2.8426552
Oman,OMN,2023,0.14697734
Oman,OMN,2024,0.013606608
Other Asia Pacific (EI),,1966,-0.04722023
Other Asia Pacific (EI),,1967,0.58888817
Other Asia Pacific (EI),,1968,0.047222137
Other Asia Pacific (EI),,1969,0.2444439
Other Asia Pacific (EI),,1970,0.08611107
Other Asia Pacific (EI),,1971,0.7611103
Other Asia Pacific (EI),,1972,1.1388893
Other Asia Pacific (EI),,1973,0.4861107
Other Asia Pacific (EI),,1974,0.7833328
Other Asia Pacific (EI),,1975,0.9805565
Other Asia Pacific (EI),,1976,1.2750015
Other Asia Pacific (EI),,1977,0.47777557
Other Asia Pacific (EI),,1978,1.0861092
Other Asia Pacific (EI),,1979,2.4861145
Other Asia Pacific (EI),,1980,0.3233757
Other Asia Pacific (EI),,1981,0.5322914
Other Asia Pacific (EI),,1982,1.3791428
Other Asia Pacific (EI),,1983,0.5846977
Other Asia Pacific (EI),,1984,1.1259167
Other Asia Pacific (EI),,1985,4.2209287
Other Asia Pacific (EI),,1986,2.9638305
Other Asia Pacific (EI),,1987,2.8133178
Other Asia Pacific (EI),,1988,5.496846
Other Asia Pacific (EI),,1989,1.4718056
Other Asia Pacific (EI),,1990,2.7279432
Other Asia Pacific (EI),,1991,-1.9683397
Other Asia Pacific (EI),,1992,-2.4998345
Other Asia Pacific (EI),,1993,-1.1815398
Other Asia Pacific (EI),,1994,2.7900274
Other Asia Pacific (EI),,1995,1.25252
Other Asia Pacific (EI),,1996,-2.8134253
Other Asia Pacific (EI),,1997,-5.829252
Other Asia Pacific (EI),,1998,-0.62731177
Other Asia Pacific (EI),,1999,3.376834
Other Asia Pacific (EI),,2000,5.7327957
Other Asia Pacific (EI),,2001,2.72258
Other Asia Pacific (EI),,2002,0.3530417
Other Asia Pacific (EI),,2003,3.219396
Other Asia Pacific (EI),,2004,2.9507291
Other Asia Pacific (EI),,2005,4.6261864
Other Asia Pacific (EI),,2006,5.27348
Other Asia Pacific (EI),,2007,8.685568
Other Asia Pacific (EI),,2008,4.997937
Other Asia Pacific (EI),,2009,-1.0340576
Other Asia Pacific (EI),,2010,17.096994
Other Asia Pacific (EI),,2011,15.119034
Other Asia Pacific (EI),,2012,1.5997818
Other Asia Pacific (EI),,2013,20.414248
Other Asia Pacific (EI),,2014,-4.0744543
Other Asia Pacific (EI),,2015,-9.600375
Other Asia Pacific (EI),,2016,22.33821
Other Asia Pacific (EI),,2017,8.729037
Other Asia Pacific (EI),,2018,15.073432
Other Asia Pacific (EI),,2019,-12.225373
Other Asia Pacific (EI),,2020,23.668995
Other Asia Pacific (EI),,2021,24.275103
Other Asia Pacific (EI),,2022,29.3136
Other Asia Pacific (EI),,2023,-2.063879
Other Asia Pacific (EI),,2024,20.294668
Other CIS (EI),,1966,0
Other CIS (EI),,1967,0
Other CIS (EI),,1968,0
Other CIS (EI),,1969,0
Other CIS (EI),,1970,0
Other CIS (EI),,1971,0
Other CIS (EI),,1972,0
Other CIS (EI),,1973,0
Other CIS (EI),,1974,0
Other CIS (EI),,1975,0
Other CIS (EI),,1976,0
Other CIS (EI),,1977,0
Other CIS (EI),,1978,0
Other CIS (EI),,1979,0
Other CIS (EI),,1980,0
Other CIS (EI),,1981,0
Other CIS (EI),,1982,0
Other CIS (EI),,1983,0
Other CIS (EI),,1984,0
Other CIS (EI),,1985,62.190773
Other CIS (EI),,1986,-4.84906
Other CIS (EI),,1987,1.3258171
Other CIS (EI),,1988,22.21976
Other CIS (EI),,1989,-8.900177
Other CIS (EI),,1990,7.729553
Other CIS (EI),,1991,-0.9583359
Other CIS (EI),,1992,0.3833313
Other CIS (EI),,1993,6.5611115
Other CIS (EI),,1994,3.78611
Other CIS (EI),,1995,-11.819443
Other CIS (EI),,1996,3.1444473
Other CIS (EI),,1997,-7.46389
Other CIS (EI),,1998,-1.2472229
Other CIS (EI),,1999,9.336113
Other CIS (EI),,2000,0.17221832
Other CIS (EI),,2001,-4.3321
Other CIS (EI),,2002,-0.5064087
Other CIS (EI),,2003,9.775085
Other CIS (EI),,2004,2.2580032
Other CIS (EI),,2005,0.25453186
Other CIS (EI),,2006,-2.0153031
Other CIS (EI),,2007,1.6159877
Other CIS (EI),,2008,-12.753516
Other CIS (EI),,2009,-1.3535634
Other CIS (EI),,2010,5.263307
Other CIS (EI),,2011,6.634331
Other CIS (EI),,2012,0.4022095
Other CIS (EI),,2013,-3.306649
Other CIS (EI),,2014,-2.3579986
Other CIS (EI),,2015,-4.162027
Other CIS (EI),,2016,0.12044159
Other CIS (EI),,2017,7.6995425
Other CIS (EI),,2018,3.1762307
Other CIS (EI),,2019,0.7321806
Other CIS (EI),,2020,-4.0853066
Other CIS (EI),,2021,0.73990047
Other CIS (EI),,2022,0.14462584
Other CIS (EI),,2023,1.5261632
Other CIS (EI),,2024,4.2216
Other Caribbean (EI),,1966,0.3133155
Other Caribbean (EI),,1967,-0.07890576
Other Caribbean (EI),,1968,0.19508398
Other Caribbean (EI),,1969,0.22851557
Other Caribbean (EI),,1970,0.3586346
Other Caribbean (EI),,1971,4.6043
Other Caribbean (EI),,1972,0.031736135
Other Caribbean (EI),,1973,0.402709
Other Caribbean (EI),,1974,0.26663828
Other Caribbean (EI),,1975,-0.5872774
Other Caribbean (EI),,1976,1.7091529
Other Caribbean (EI),,1977,0.39313817
Other Caribbean (EI),,1978,1.0993614
Other Caribbean (EI),,1979,1.0110834
Other Caribbean (EI),,1980,0.29959774
Other Caribbean (EI),,1981,0.7863326
Other Caribbean (EI),,1982,-0.6547506
Other Caribbean (EI),,1983,1.4150698
Other Caribbean (EI),,1984,0.25608397
Other Caribbean (EI),,1985,0.4015553
Other Caribbean (EI),,1986,1.8275692
Other Caribbean (EI),,1987,0.7769728
Other Caribbean (EI),,1988,1.4970827
Other Caribbean (EI),,1989,-3.1764576
Other Caribbean (EI),,1990,0.9372711
Other Caribbean (EI),,1991,-0.5109458
Other Caribbean (EI),,1992,-2.8924232
Other Caribbean (EI),,1993,-2.719202
Other Caribbean (EI),,1994,-1.9443452
Other Caribbean (EI),,1995,0.5574446
Other Caribbean (EI),,1996,1.3329885
Other Caribbean (EI),,1997,-0.44483545
Other Caribbean (EI),,1998,1.2535928
Other Caribbean (EI),,1999,2.0361426
Other Caribbean (EI),,2000,-1.9997432
Other Caribbean (EI),,2001,-1.1411921
Other Caribbean (EI),,2002,0.19856735
Other Caribbean (EI),,2003,0.73392445
Other Caribbean (EI),,2004,0.32725567
Other Caribbean (EI),,2005,-0.62618357
Other Caribbean (EI),,2006,-2.9504094
Other Caribbean (EI),,2007,-3.122258
Other Caribbean (EI),,2008,-0.5954312
Other Caribbean (EI),,2009,0.37055394
Other Caribbean (EI),,2010,-0.21597117
Other Caribbean (EI),,2011,0.82134706
Other Caribbean (EI),,2012,1.5622734
Other Caribbean (EI),,2013,1.6144867
Other Caribbean (EI),,2014,-1.9987705
Other Caribbean (EI),,2015,-0.3671813
Other Caribbean (EI),,2016,1.6192535
Other Caribbean (EI),,2017,2.8851752
Other Caribbean (EI),,2018,-0.16082561
Other Caribbean (EI),,2019,0.67932487
Other Caribbean (EI),,2020,1.7726214
Other Caribbean (EI),,2021,1.8150604
Other Caribbean (EI),,2022,0.4757018
Other Caribbean (EI),,2023,0.28455997
Other Caribbean (EI),,2024,1.7414162
Other Europe (EI),,1966,2.6309319
Other Europe (EI),,1967,2.3114872
Other Europe (EI),,1968,3.2337074
Other Europe (EI),,1969,8.303154
Other Europe (EI),,1970,0.14482117
Other Europe (EI),,1971,3.141285
Other Europe (EI),,1972,7.060734
Other Europe (EI),,1973,-3.7809372
Other Europe (EI),,1974,12.324619
Other Europe (EI),,1975,-2.9142647
Other Europe (EI),,1976,4.269066
Other Europe (EI),,1977,11.385735
Other Europe (EI),,1978,2.89962
Other Europe (EI),,1979,4.6135025
Other Europe (EI),,1980,6.1385117
Other Europe (EI),,1981,-8.635956
Other Europe (EI),,1982,-4.6998444
Other Europe (EI),,1983,-4.485962
Other Europe (EI),,1984,10.011269
Other Europe (EI),,1985,11.616188
Other Europe (EI),,1986,12.591545
Other Europe (EI),,1987,3.1378708
Other Europe (EI),,1988,0.03440857
Other Europe (EI),,1989,-8.459099
Other Europe (EI),,1990,-34.31665
Other Europe (EI),,1991,14.500418
Other Europe (EI),,1992,-10.569847
Other Europe (EI),,1993,-5.7975693
Other Europe (EI),,1994,7.9861875
Other Europe (EI),,1995,0.3137782
Other Europe (EI),,1996,17.614048
Other Europe (EI),,1997,-8.257078
Other Europe (EI),,1998,0.7410552
Other Europe (EI),,1999,6.087156
Other Europe (EI),,2000,-9.335376
Other Europe (EI),,2001,-2.73307
Other Europe (EI),,2002,-0.71756846
Other Europe (EI),,2003,-0.7744856
Other Europe (EI),,2004,11.257488
Other Europe (EI),,2005,1.2205144
Other Europe (EI),,2006,-6.0788765
Other Europe (EI),,2007,-13.564758
Other Europe (EI),,2008,6.194062
Other Europe (EI),,2009,11.190822
Other Europe (EI),,2010,21.811546
Other Europe (EI),,2011,-35.828907
Other Europe (EI),,2012,1.475659
Other Europe (EI),,2013,21.18159
Other Europe (EI),,2014,-9.0976
Other Europe (EI),,2015,-0.93165195
Other Europe (EI),,2016,8.112848
Other Europe (EI),,2017,-17.4828
Other Europe (EI),,2018,25.804312
Other Europe (EI),,2019,-13.562872
Other Europe (EI),,2020,-5.947617
Other Europe (EI),,2021,26.993338
Other Europe (EI),,2022,-15.781429
Other Europe (EI),,2023,20.6863
Other Europe (EI),,2024,-10.345979
Other Middle East (EI),,1966,0.13888896
Other Middle East (EI),,1967,0.35555565
Other Middle East (EI),,1968,0.22222209
Other Middle East (EI),,1969,0.38333344
Other Middle East (EI),,1970,-0.06666684
Other Middle East (EI),,1971,-0.105555534
Other Middle East (EI),,1972,-0.05833316
Other Middle East (EI),,1973,-1.0388889
Other Middle East (EI),,1974,1.8194442
Other Middle East (EI),,1975,1.1111112
Other Middle East (EI),,1976,1.333333
Other Middle East (EI),,1977,1.4944448
Other Middle East (EI),,1978,0.9083328
Other Middle East (EI),,1979,0.8500004
Other Middle East (EI),,1980,0.583333
Other Middle East (EI),,1981,0.26944447
Other Middle East (EI),,1982,0.28055573
Other Middle East (EI),,1983,-0.68611145
Other Middle East (EI),,1984,1.5222225
Other Middle East (EI),,1985,0.047222137
Other Middle East (EI),,1986,-1.3999996
Other Middle East (EI),,1987,0.1833334
Other Middle East (EI),,1988,-0.12777805
Other Middle East (EI),,1989,-0.4277773
Other Middle East (EI),,1990,-0.13611153
Other Middle East (EI),,1991,0.033332825
